Row ID,Order Date,Customer ID,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,month,year
3033,21/11/2016,JH-16180,Consumer,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,23416.32,4,0.2,-1463.52,Nov,2016
3034,16/9/2017,AB-10060,Home Office,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,2488.32,4,0.2,870.912,Sept,2017
3035,11/6/2015,BD-11605,Consumer,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,6444,6,0,1224.36,Jun,2015
3036,11/6/2015,BD-11605,Consumer,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4351.2,7,0,2001.552,Jun,2015
3037,11/6/2015,BD-11605,Consumer,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",6756,2,0,1891.68,Jun,2015
3038,11/6/2015,BD-11605,Consumer,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,3888,5,0,1866.24,Jun,2015
3039,11/6/2015,BD-11605,Consumer,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,3499.2,2,0,1294.704,Jun,2015
3040,3/10/2017,AS-10045,Corporate,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",20554.56,3,0.2,-770.796,Oct,2017
3041,5/5/2016,ZD-21925,Consumer,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",2006.4,5,0.2,401.28,May,2016
3042,11/9/2017,KF-16285,Home Office,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,1555.2,2,0,746.496,Sept,2017
3043,11/9/2017,KF-16285,Home Office,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,2661.6,2,0,1304.184,Sept,2017
3044,11/9/2017,KF-16285,Home Office,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,246512.64,8,0.2,30814.08,Sept,2017
3045,30/4/2015,BP-11230,Consumer,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,122756.4,5,0.4,-30689.1,Apr,2015
3046,6/11/2017,CC-12430,Home Office,OFF-AR-10001216,Office Supplies,Art,Newell 339,1668,5,0,433.68,Nov,2017
3047,6/11/2017,CC-12430,Home Office,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,3165.6,1,0,1456.176,Nov,2017
3048,30/9/2014,DB-13615,Consumer,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,5181.12,7,0.2,1619.1,Sept,2014
3049,2/4/2017,TC-21475,Home Office,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,49416,2,0,8400.72,Apr,2017
3050,2/4/2017,TC-21475,Home Office,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,43200,4,0,15552,Apr,2017
3051,6/10/2017,NZ-18565,Home Office,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,5035.2,2,0,352.464,Oct,2017
3052,6/10/2017,NZ-18565,Home Office,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",27340.8,4,0,7928.832,Oct,2017
3053,6/10/2017,NZ-18565,Home Office,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,4552.8,2,0,2185.344,Oct,2017
3054,9/4/2016,SW-20350,Home Office,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,62148,2,0,16158.48,Apr,2016
3055,9/4/2016,SW-20350,Home Office,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,633.6,2,0,291.456,Apr,2016
3056,28/8/2015,TS-21370,Corporate,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,335995.2,5,0.2,104998.5,Aug,2015
3057,19/10/2017,HH-15010,Corporate,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,1075.2,2,0,516.096,Oct,2017
3058,19/10/2017,HH-15010,Corporate,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3780,10,0,1814.4,Oct,2017
3059,19/10/2017,HH-15010,Corporate,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",3667.2,2,0,1246.848,Oct,2017
3060,19/10/2017,HH-15010,Corporate,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,2924.16,2,0.2,-402.072,Oct,2017
3061,7/11/2016,DM-13345,Corporate,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,14397.12,3,0.2,2699.46,Nov,2016
3062,3/3/2017,RE-19450,Consumer,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3225.6,8,0.2,1169.28,Mar,2017
3063,27/11/2015,JD-16150,Corporate,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,10076.4,3,0,2821.392,Nov,2015
3064,27/11/2015,JD-16150,Corporate,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",12596.4,3,0,881.748,Nov,2015
3065,13/3/2017,BF-11215,Home Office,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",10896,8,0,3050.88,Mar,2017
3066,13/3/2017,BF-11215,Home Office,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,16888.32,8,0.2,5910.912,Mar,2017
3067,13/3/2017,BF-11215,Home Office,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,25794,5,0,10575.54,Mar,2017
3068,13/3/2017,BF-11215,Home Office,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,5443.2,7,0,2612.736,Mar,2017
3069,13/3/2017,BF-11215,Home Office,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,34588.8,6,0,16602.624,Mar,2017
3070,30/11/2017,ML-17755,Home Office,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,79672.32,4,0.2,9959.04,Nov,2017
3071,17/11/2014,YC-21895,Corporate,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,352119.6,7,0,95072.292,Nov,2014
3072,17/11/2014,YC-21895,Corporate,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,14929.2,3,0,1791.504,Nov,2014
3073,17/11/2014,YC-21895,Corporate,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,6930,5,0,3187.8,Nov,2014
3074,3/1/2016,LR-16915,Consumer,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,13735.2,2,0,3433.8,Jan,2016
3075,3/10/2015,BS-11755,Consumer,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",14479.92,2,0.15,2214.576,Oct,2015
3076,20/7/2014,KM-16375,Home Office,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,41143.68,3,0.2,4628.664,Jul,2014
3077,20/7/2014,KM-16375,Home Office,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,2008.8,5,0.6,-1707.48,Jul,2014
3078,20/7/2014,KM-16375,Home Office,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,117764.64,2,0.3,-16823.52,Jul,2014
3079,21/5/2014,BT-11530,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,3820.8,8,0,1260.864,May,2014
3080,4/9/2017,KB-16405,Home Office,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,1555.2,2,0,746.496,Sept,2017
3081,4/9/2017,KB-16405,Home Office,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5181.12,3,0.2,1813.392,Sept,2017
3082,27/5/2017,DW-13480,Home Office,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,7000.8,2,0,3360.384,May,2017
3083,27/5/2017,DW-13480,Home Office,TEC-PH-10002834,Technology,Phones,Google Nexus 5,64796.4,3,0,16199.1,May,2017
3084,28/1/2014,JC-15340,Consumer,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",471.36,1,0.2,159.084,Jan,2014
3085,9/2/2017,TP-21415,Consumer,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,30334.08,4,0.8,-50051.232,Feb,2017
3086,9/2/2017,TP-21415,Consumer,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,15358.08,2,0.2,1919.76,Feb,2017
3087,9/2/2017,TP-21415,Consumer,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,478.08,2,0.6,-322.704,Feb,2017
3088,9/2/2017,TP-21415,Consumer,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,1559.04,2,0.8,-3897.6,Feb,2017
3089,31/3/2017,DB-12910,Home Office,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,7320,5,0,3074.4,Mar,2017
3090,31/3/2017,DB-12910,Home Office,TEC-PH-10000526,Technology,Phones,Vtech CS6719,80631.6,7,0,22576.848,Mar,2017
3091,3/3/2016,BH-11710,Consumer,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,53743.2,7,0,26334.168,Mar,2016
3092,3/3/2016,BH-11710,Consumer,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,57594,5,0,15550.38,Mar,2016
3093,3/3/2016,BH-11710,Consumer,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,19972.8,3,0,9586.944,Mar,2016
3094,23/8/2015,TD-20995,Consumer,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3801.6,4,0.2,332.64,Aug,2015
3095,23/8/2015,TD-20995,Consumer,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,1244.16,2,0.2,435.456,Aug,2015
3096,23/8/2015,TD-20995,Consumer,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1443.84,8,0.2,270.72,Aug,2015
3097,23/8/2015,TD-20995,Consumer,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,692.16,2,0.8,-1626.576,Aug,2015
3098,27/4/2017,CV-12805,Corporate,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",3974.4,4,0.2,1391.04,Apr,2017
3099,27/4/2017,CV-12805,Corporate,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,26431.872,4,0.32,-5053.152,Apr,2017
3100,14/4/2017,CS-12355,Consumer,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,1293.12,3,0.2,420.264,Apr,2017
3101,14/4/2017,CS-12355,Consumer,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",29082.24,3,0.2,1090.584,Apr,2017
3102,22/12/2017,JG-15310,Corporate,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,83419.2,6,0,4170.96,Dec,2017
3103,22/12/2017,JG-15310,Corporate,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",26517.6,1,0,6099.048,Dec,2017
3104,8/12/2016,JP-16135,Home Office,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1554.84,7,0.7,-1140.216,Dec,2016
3105,23/3/2017,EC-14050,Consumer,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,3081.6,6,0,1386.72,Mar,2017
3106,25/7/2016,KH-16630,Corporate,OFF-LA-10004345,Office Supplies,Labels,Avery 493,1885.44,4,0.2,683.472,Jul,2016
3107,10/7/2017,FG-14260,Home Office,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",35815.68,6,0.2,3133.872,Jul,2017
3108,17/7/2016,AA-10480,Consumer,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,2631.6,3,0,1210.536,Jul,2016
3109,17/7/2016,AA-10480,Consumer,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",29152.8,3,0,583.056,Jul,2016
3110,17/7/2016,AA-10480,Consumer,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",916.8,1,0,449.232,Jul,2016
3111,17/7/2016,AA-10480,Consumer,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6220.8,8,0,3048.192,Jul,2016
3112,17/7/2016,AA-10480,Consumer,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,31820.4,1,0,5727.672,Jul,2016
3113,23/8/2016,MS-17770,Consumer,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,100512,3,0.2,7538.4,Aug,2016
3114,23/8/2016,MS-17770,Consumer,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",16308,5,0,7664.76,Aug,2016
3115,23/8/2016,MS-17770,Consumer,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,4161.6,6,0,2039.184,Aug,2016
3116,23/8/2016,MS-17770,Consumer,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,63924.48,6,0.2,-4794.336,Aug,2016
3117,23/8/2016,MS-17770,Consumer,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",5172,5,0,1344.72,Aug,2016
3118,23/8/2016,MS-17770,Consumer,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,1905.6,4,0,19.056,Aug,2016
3119,11/6/2015,JE-15610,Corporate,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,134870.4,5,0.2,-21916.44,Jun,2015
3120,11/6/2015,JE-15610,Corporate,TEC-PH-10002496,Technology,Phones,Cisco SPA301,29950.08,2,0.2,3743.76,Jun,2015
3121,11/6/2015,JE-15610,Corporate,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",5840.64,3,0.2,876.096,Jun,2015
3122,11/6/2015,JE-15610,Corporate,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7292.16,2,0.2,911.52,Jun,2015
3123,11/6/2015,JE-15610,Corporate,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,9432,5,0.7,-7545.6,Jun,2015
3124,11/6/2015,JE-15610,Corporate,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,452.16,2,0.7,-376.8,Jun,2015
3125,11/6/2015,JE-15610,Corporate,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,124394.88,2,0.2,6219.744,Jun,2015
3126,11/6/2015,JE-15610,Corporate,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,67656.96,4,0.2,2537.136,Jun,2015
3127,8/9/2017,EB-14110,Consumer,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,31023.36,2,0.4,-5687.616,Sept,2017
3128,2/10/2017,BP-11155,Consumer,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,5894.4,4,0,2770.368,Oct,2017
3129,16/12/2014,CC-12100,Home Office,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",5335.2,2,0,1760.616,Dec,2014
3130,16/12/2014,CC-12100,Home Office,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,28988.16,2,0.2,2174.112,Dec,2014
3131,16/12/2014,CC-12100,Home Office,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,47400,5,0,4740,Dec,2014
3132,16/12/2014,CC-12100,Home Office,TEC-PH-10004977,Technology,Phones,GE 30524EE4,75260.16,4,0.2,8466.768,Dec,2014
3133,24/8/2014,JP-15460,Corporate,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1593.6,2,0,764.928,Aug,2014
3134,24/8/2014,JP-15460,Corporate,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",1520.64,3,0.2,532.224,Aug,2014
3135,12/11/2017,LS-16975,Home Office,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,3667.2,5,0.8,-5500.8,Nov,2017
3136,12/11/2017,LS-16975,Home Office,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,9354.24,3,0.2,-1870.848,Nov,2017
3137,12/11/2017,LS-16975,Home Office,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,8159.04,1,0.2,1019.88,Nov,2017
3138,12/11/2017,LS-16975,Home Office,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1466.88,2,0.2,531.744,Nov,2017
3139,12/11/2017,LS-16975,Home Office,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,5374.08,2,0.2,-67.176,Nov,2017
3140,12/11/2017,LS-16975,Home Office,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",2741.76,3,0.6,-2124.864,Nov,2017
3141,25/4/2015,JL-15850,Consumer,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",24771.6,3,0,10899.504,Apr,2015
3142,12/12/2014,CY-12745,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,25247.04,2,0.8,-40395.264,Dec,2014
3143,25/9/2017,RB-19360,Consumer,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,14395.2,5,0.2,4318.56,Sept,2017
3144,25/9/2017,RB-19360,Consumer,OFF-AR-10001547,Office Supplies,Art,Newell 311,1272.96,6,0.2,111.384,Sept,2017
3145,5/9/2016,AR-10825,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",41736.24,7,0.3,-2981.16,Sept,2016
3146,11/2/2017,CS-11845,Corporate,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",115576.32,4,0.2,13002.336,Feb,2017
3147,11/2/2017,CS-11845,Corporate,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",10653.12,3,0.2,932.148,Feb,2017
3148,30/6/2014,AR-10825,Corporate,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",3888,5,0,1244.16,Jun,2014
3149,7/6/2016,RD-19810,Home Office,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,3888,5,0,1866.24,Jun,2016
3150,20/12/2014,KH-16510,Consumer,OFF-LA-10002043,Office Supplies,Labels,Avery 489,3726,3,0,1788.48,Dec,2014
3151,15/12/2015,NF-18385,Consumer,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,243043.2,6,0.2,72912.96,Dec,2015
3152,15/12/2015,NF-18385,Consumer,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,215999.28,2,0.7,-316798.944,Dec,2015
3153,15/12/2015,NF-18385,Consumer,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,12238.56,2,0.4,-2039.76,Dec,2015
3154,15/12/2015,NF-18385,Consumer,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",31543.68,7,0.2,8280.216,Dec,2015
3155,20/7/2017,SM-20950,Corporate,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,88317.6,2,0,39742.92,Jul,2017
3156,3/8/2014,GH-14410,Home Office,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,11162.88,3,0.2,4046.544,Aug,2014
3157,24/8/2015,EM-13810,Corporate,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,34123.68,2,0.4,-9099.648,Aug,2015
3158,24/8/2015,EM-13810,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3120,2,0,1404,Aug,2015
3159,26/3/2016,DB-13210,Consumer,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",8116.8,5,0.2,710.22,Mar,2016
3160,26/3/2016,DB-13210,Consumer,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,14397.12,3,0.2,-2159.568,Mar,2016
3161,12/9/2014,PT-19090,Consumer,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,621.6,5,0.8,-963.48,Sept,2014
3162,21/9/2014,HF-14995,Consumer,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,1867.2,2,0,877.584,Sept,2014
3163,21/9/2014,HF-14995,Consumer,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",9402,5,0,4418.94,Sept,2014
3164,21/9/2014,HF-14995,Consumer,OFF-AR-10001615,Office Supplies,Art,Newell 34,7142.4,3,0,1857.024,Sept,2014
3165,21/9/2014,HF-14995,Consumer,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,4622.4,9,0,2080.08,Sept,2014
3166,21/9/2014,HF-14995,Consumer,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,28798.08,2,0.2,2879.808,Sept,2014
3167,21/9/2014,HF-14995,Consumer,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",2322,3,0,1137.78,Sept,2014
3168,29/10/2016,KW-16435,Consumer,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,8040,5,0,3859.2,Oct,2016
3169,28/5/2016,KC-16675,Corporate,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,46832.64,8,0.2,-2927.04,May,2016
3170,28/5/2016,KC-16675,Corporate,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),7463.04,13,0.2,2332.2,May,2016
3171,21/12/2017,PK-19075,Consumer,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2865.6,6,0,1346.832,Dec,2017
3172,21/3/2016,KT-16465,Consumer,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,380.16,2,0.8,-570.24,Mar,2016
3173,21/3/2016,KT-16465,Consumer,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",63411.6,5,0.3,0,Mar,2016
3174,21/3/2016,KT-16465,Consumer,OFF-AR-10004956,Office Supplies,Art,Newell 33,1607.04,3,0.2,180.792,Mar,2016
3175,11/11/2017,EP-13915,Consumer,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,21823.2,7,0,6110.496,Nov,2017
3176,23/9/2017,AP-10915,Consumer,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",21670.56,2,0.7,-28894.08,Sept,2017
3177,23/9/2017,AP-10915,Consumer,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,5758.08,2,0.2,71.976,Sept,2017
3178,10/9/2017,SH-20395,Consumer,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",2251.2,2,0,1080.576,Sept,2017
3179,5/12/2017,SM-20950,Corporate,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",2512.8,3,0,728.712,Dec,2017
3180,5/12/2017,SM-20950,Corporate,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",7041.6,2,0,2182.896,Dec,2017
3181,5/12/2017,SM-20950,Corporate,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,30588,5,0,8258.76,Dec,2017
3182,9/11/2017,BM-11650,Corporate,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1156.8,2,0,532.128,Nov,2017
3183,9/11/2017,BM-11650,Corporate,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,99194.4,3,0,42653.592,Nov,2017
3184,9/11/2017,BM-11650,Corporate,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,195976.8,9,0,56833.272,Nov,2017
3185,9/11/2017,BM-11650,Corporate,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,65325.6,3,0,18944.424,Nov,2017
